origin_airport,dest_airport,origin_city,dest_city,year,month,n_passengers,n_flights,n_seats
LST,SYD,Launceston,Sydney,2022,7,23452,169,28070
LST,SYD,Launceston,Sydney,2022,8,21558,146,24409
LST,SYD,Launceston,Sydney,2022,9,21860,148,24568
LST,SYD,Launceston,Sydney,2022,10,24658,171,28410
LST,SYD,Launceston,Sydney,2022,11,23812,174,27205
LST,SYD,Launceston,Sydney,2022,12,30182,230,37060
LST,SYD,Launceston,Sydney,2023,1,36403,267,44120
LST,SYD,Launceston,Sydney,2023,2,24885,186,29822
LST,SYD,Launceston,Sydney,2023,3,27661,204,32460
LST,SYD,Launceston,Sydney,2023,4,28650,220,35372
LST,SYD,Launceston,Sydney,2023,5,20057,160,24536
LST,SYD,Launceston,Sydney,2023,6,20685,174,26970
LST,SYD,Launceston,Sydney,2023,7,27994,232,37780
LST,SYD,Launceston,Sydney,2023,8,22895,190,29758
LST,SYD,Launceston,Sydney,2023,9,26800,222,35925
LST,SYD,Launceston,Sydney,2023,10,27904,208,33382
LST,SYD,Launceston,Sydney,2023,11,32331,228,37160
LST,SYD,Launceston,Sydney,2023,12,34651,264,42207
LST,SYD,Launceston,Sydney,2024,1,34943,259,41240
LST,SYD,Launceston,Sydney,2024,2,27830,204,32760
LST,SYD,Launceston,Sydney,2024,3,31062,231,37386
LST,SYD,Launceston,Sydney,2024,4,29608,222,35946
LST,SYD,Launceston,Sydney,2024,5,22052,168,26156
LST,SYD,Launceston,Sydney,2024,6,21452,171,27055
LST,SYD,Launceston,Sydney,2024,7,27654,199,32718
LST,SYD,Launceston,Sydney,2024,8,24508,186,29156
LST,SYD,Launceston,Sydney,2024,9,26231,194,31340
LST,SYD,Launceston,Sydney,2024,10,29762,194,32131
LST,SYD,Launceston,Sydney,2024,11,29383,193,32531
LST,SYD,Launceston,Sydney,2024,12,35183,240,40640
LST,SYD,Launceston,Sydney,2025,1,37527,239,40781
LST,SYD,Launceston,Sydney,2025,2,26356,167,28599
LST,SYD,Launceston,Sydney,2025,3,33967,232,39548
LST,SYD,Launceston,Sydney,2025,4,30698,216,34183
LST,SYD,Launceston,Sydney,2025,5,24103,176,26678
LST,SYD,Launceston,Sydney,2025,6,22474,169,25712
LST,SYD,Launceston,Sydney,2025,7,30068,213,33862
LST,SYD,Launceston,Sydney,2025,8,23045,170,25740
LST,SYD,Launceston,Sydney,2025,9,26664,196,30847
MCY,MEL,Melbourne,Sunshine,2016,1,35364,246,43769
MCY,MEL,Melbourne,Sunshine,2016,2,26336,180,31888
MCY,MEL,Melbourne,Sunshine,2016,3,32658,215,38141
MCY,MEL,Melbourne,Sunshine,2016,4,36666,262,46614
MCY,MEL,Melbourne,Sunshine,2016,5,30394,206,36612
MCY,MEL,Melbourne,Sunshine,2016,6,34935,230,40868
MCY,MEL,Melbourne,Sunshine,2016,7,43093,280,49812
MCY,MEL,Melbourne,Sunshine,2016,8,37197,238,42361
MCY,MEL,Melbourne,Sunshine,2016,9,44137,279,49556
MCY,MEL,Melbourne,Sunshine,2016,10,40910,261,46413
MCY,MEL,Melbourne,Sunshine,2016,11,38667,250,44532
MCY,MEL,Melbourne,Sunshine,2016,12,41420,289,50220
MCY,MEL,Melbourne,Sunshine,2017,1,43378,294,50624
MCY,MEL,Melbourne,Sunshine,2017,2,27949,191,33868
MCY,MEL,Melbourne,Sunshine,2017,3,33400,220,38980
MCY,MEL,Melbourne,Sunshine,2017,4,44215,308,54650
MCY,MEL,Melbourne,Sunshine,2017,5,31247,210,37284
MCY,MEL,Melbourne,Sunshine,2017,6,32486,218,38638
MCY,MEL,Melbourne,Sunshine,2017,7,45945,296,52681
MCY,MEL,Melbourne,Sunshine,2017,8,39850,254,45104
MCY,MEL,Melbourne,Sunshine,2017,9,47088,293,51998
MCY,MEL,Melbourne,Sunshine,2017,10,48821,306,54348
MCY,MEL,Melbourne,Sunshine,2017,11,44201,287,50982
MCY,MEL,Melbourne,Sunshine,2017,12,47196,343,59083
MCY,MEL,Melbourne,Sunshine,2018,1,51628,359,61063
MCY,MEL,Melbourne,Sunshine,2018,2,33824,246,43583
MCY,MEL,Melbourne,Sunshine,2018,3,40734,281,49759
MCY,MEL,Melbourne,Sunshine,2018,4,44847,309,54697
MCY,MEL,Melbourne,Sunshine,2018,5,35141,230,40778
MCY,MEL,Melbourne,Sunshine,2018,6,36526,240,42607
MCY,MEL,Melbourne,Sunshine,2018,7,51497,325,58162
MCY,MEL,Melbourne,Sunshine,2018,8,51096,310,55532
MCY,MEL,Melbourne,Sunshine,2018,9,54348,330,58992
MCY,MEL,Melbourne,Sunshine,2018,10,50525,316,56534
MCY,MEL,Melbourne,Sunshine,2018,11,47540,308,55008
MCY,MEL,Melbourne,Sunshine,2018,12,47243,333,59467
MCY,MEL,Melbourne,Sunshine,2019,1,49420,326,58132
MCY,MEL,Melbourne,Sunshine,2019,2,32503,226,40395
MCY,MEL,Melbourne,Sunshine,2019,3,40452,269,47958
MCY,MEL,Melbourne,Sunshine,2019,4,51308,336,60360
MCY,MEL,Melbourne,Sunshine,2019,5,37219,247,44159
MCY,MEL,Melbourne,Sunshine,2019,6,38329,250,44832
MCY,MEL,Melbourne,Sunshine,2019,7,52068,324,58464
MCY,MEL,Melbourne,Sunshine,2019,8,49073,300,54060
MCY,MEL,Melbourne,Sunshine,2019,9,54506,327,58842
MCY,MEL,Melbourne,Sunshine,2019,10,53697,324,58356
MCY,MEL,Melbourne,Sunshine,2019,11,48444,300,53662
MCY,MEL,Melbourne,Sunshine,2019,12,50997,336,59852
MCY,MEL,Melbourne,Sunshine,2020,1,45517,282,50026
MCY,MEL,Melbourne,Sunshine,2020,2,35354,236,42168
MCY,MEL,Melbourne,Sunshine,2020,3,28603,212,37840
MCY,MEL,Melbourne,Sunshine,2020,4,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,5,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,6,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,7,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2020,8,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,9,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,10,0,0,0
MCY,MEL,Melbourne,Sunshine,2020,11,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2020,12,24817,176,30082
MCY,MEL,Melbourne,Sunshine,2021,1,45797,352,59132
MCY,MEL,Melbourne,Sunshine,2021,2,17405,184,30600
MCY,MEL,Melbourne,Sunshine,2021,3,40337,320,51535
MCY,MEL,Melbourne,Sunshine,2021,4,55892,428,70839
MCY,MEL,Melbourne,Sunshine,2021,5,40304,330,53574
MCY,MEL,Melbourne,Sunshine,2021,6,15405,199,33460
MCY,MEL,Melbourne,Sunshine,2021,7,21204,278,48076
MCY,MEL,Melbourne,Sunshine,2021,8,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2021,9,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2021,10,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2021,11,NA,NA,NA
MCY,MEL,Melbourne,Sunshine,2021,12,31454,326,58643
MCY,MEL,Melbourne,Sunshine,2022,1,61613,531,93847
MCY,MEL,Melbourne,Sunshine,2022,2,44510,319,58426
MCY,MEL,Melbourne,Sunshine,2022,3,60016,470,83433
MCY,MEL,Melbourne,Sunshine,2022,4,76545,581,104620
MCY,MEL,Melbourne,Sunshine,2022,5,58424,490,80850
MCY,MEL,Melbourne,Sunshine,2022,6,59338,429,71330
MCY,MEL,Melbourne,Sunshine,2022,7,66398,416,70639
MCY,MEL,Melbourne,Sunshine,2022,8,53181,336,57661
MCY,MEL,Melbourne,Sunshine,2022,9,64962,424,72069
MCY,MEL,Melbourne,Sunshine,2022,10,65157,420,72912
MCY,MEL,Melbourne,Sunshine,2022,11,54164,365,63139
MCY,MEL,Melbourne,Sunshine,2022,12,60004,445,77062
MCY,MEL,Melbourne,Sunshine,2023,1,64914,481,84056
MCY,MEL,Melbourne,Sunshine,2023,2,44681,324,57387
MCY,MEL,Melbourne,Sunshine,2023,3,56698,380,68741
MCY,MEL,Melbourne,Sunshine,2023,4,62307,401,74186
MCY,MEL,Melbourne,Sunshine,2023,5,53236,366,68852
MCY,MEL,Melbourne,Sunshine,2023,6,57996,363,69102
MCY,MEL,Melbourne,Sunshine,2023,7,67109,380,72324
MCY,MEL,Melbourne,Sunshine,2023,8,64143,382,71442
MCY,MEL,Melbourne,Sunshine,2023,9,65413,391,71887
MCY,MEL,Melbourne,Sunshine,2023,10,67493,406,76066
MCY,MEL,Melbourne,Sunshine,2023,11,68909,421,78283
MCY,MEL,Melbourne,Sunshine,2023,12,74938,502,89278
MCY,MEL,Melbourne,Sunshine,2024,1,79177,557,99825
MCY,MEL,Melbourne,Sunshine,2024,2,54100,356,66633
MCY,MEL,Melbourne,Sunshine,2024,3,61786,386,72328
MCY,MEL,Melbourne,Sunshine,2024,4,67738,444,82597
MCY,MEL,Melbourne,Sunshine,2024,5,53424,321,60343
MCY,MEL,Melbourne,Sunshine,2024,6,55056,334,61525
MCY,MEL,Melbourne,Sunshine,2024,7,61430,358,65518
MCY,MEL,Melbourne,Sunshine,2024,8,53177,311,55667
MCY,MEL,Melbourne,Sunshine,2024,9,59520,356,63900
MCY,MEL,Melbourne,Sunshine,2024,10,58558,343,63750
MCY,MEL,Melbourne,Sunshine,2024,11,65888,374,72829
MCY,MEL,Melbourne,Sunshine,2024,12,72769,454,85432
MCY,MEL,Melbourne,Sunshine,2025,1,77497,485,89862
MCY,MEL,Melbourne,Sunshine,2025,2,49775,319,59998
MCY,MEL,Melbourne,Sunshine,2025,3,52967,339,64506
MCY,MEL,Melbourne,Sunshine,2025,4,59645,362,69277
MCY,MEL,Melbourne,Sunshine,2025,5,54631,340,64010
MCY,MEL,Melbourne,Sunshine,2025,6,56491,343,64938
MCY,MEL,Melbourne,Sunshine,2025,7,68931,400,75610
MCY,MEL,Melbourne,Sunshine,2025,8,58371,328,61424
MCY,MEL,Melbourne,Sunshine,2025,9,67671,380,72180
MCY,SYD,Sunshine,Coast,2016,1,54131,391,66152
MCY,SYD,Sunshine,Coast,2016,2,36750,269,45727
MCY,SYD,Sunshine,Coast,2016,3,43081,315,52940
MCY,SYD,Sunshine,Coast,2016,4,45042,318,53259
MCY,SYD,Sunshine,Coast,2016,5,38086,279,46143
MCY,SYD,Sunshine,Coast,2016,6,35509,270,44689
MCY,SYD,Sunshine,Coast,2016,7,47957,345,57510
MCY,SYD,Sunshine,Coast,2016,8,39679,298,49413
MCY,SYD,Sunshine,Coast,2016,9,46286,334,54745
MCY,SYD,Sunshine,Coast,2016,10,52064,374,61698
MCY,SYD,Sunshine,Coast,2016,11,49113,372,61327
MCY,SYD,Sunshine,Coast,2016,12,52063,390,64443
MCY,SYD,Sunshine,Coast,2017,1,55876,406,67433
MCY,SYD,Sunshine,Coast,2017,2,38796,301,49412
MCY,SYD,Sunshine,Coast,2017,3,44221,337,55237
MCY,SYD,Sunshine,Coast,2017,4,53133,399,66095
MCY,SYD,Sunshine,Coast,2017,5,40273,321,52434
MCY,SYD,Sunshine,Coast,2017,6,39072,314,51109
MCY,SYD,Sunshine,Coast,2017,7,50734,368,60746
MCY,SYD,Sunshine,Coast,2017,8,41804,329,53923
MCY,SYD,Sunshine,Coast,2017,9,50009,362,59770
MCY,SYD,Sunshine,Coast,2017,10,57454,409,68605
MCY,SYD,Sunshine,Coast,2017,11,53017,388,64607
MCY,SYD,Sunshine,Coast,2017,12,58282,446,74602
MCY,SYD,Sunshine,Coast,2018,1,64091,463,78140
MCY,SYD,Sunshine,Coast,2018,2,43119,323,53363
MCY,SYD,Sunshine,Coast,2018,3,50528,363,60075
MCY,SYD,Sunshine,Coast,2018,4,54617,410,68100
MCY,SYD,Sunshine,Coast,2018,5,45490,343,56109
MCY,SYD,Sunshine,Coast,2018,6,43313,343,56314
MCY,SYD,Sunshine,Coast,2018,7,53900,393,65334
MCY,SYD,Sunshine,Coast,2018,8,47434,351,57700
MCY,SYD,Sunshine,Coast,2018,9,49954,366,60952
MCY,SYD,Sunshine,Coast,2018,10,60113,424,71476
MCY,SYD,Sunshine,Coast,2018,11,55116,379,63783
MCY,SYD,Sunshine,Coast,2018,12,61119,449,75712
MCY,SYD,Sunshine,Coast,2019,1,64119,443,74760
MCY,SYD,Sunshine,Coast,2019,2,43159,322,53871
MCY,SYD,Sunshine,Coast,2019,3,51583,369,61706
MCY,SYD,Sunshine,Coast,2019,4,60590,475,77811
MCY,SYD,Sunshine,Coast,2019,5,49432,400,63921
MCY,SYD,Sunshine,Coast,2019,6,48051,388,62512
MCY,SYD,Sunshine,Coast,2019,7,58387,432,69966
MCY,SYD,Sunshine,Coast,2019,8,51074,379,60353
MCY,SYD,Sunshine,Coast,2019,9,56980,421,68129
MCY,SYD,Sunshine,Coast,2019,10,63995,444,72219
MCY,SYD,Sunshine,Coast,2019,11,58354,419,67716
MCY,SYD,Sunshine,Coast,2019,12,59241,441,70058
MCY,SYD,Sunshine,Coast,2020,1,53185,372,57858
MCY,SYD,Sunshine,Coast,2020,2,43142,331,51610
MCY,SYD,Sunshine,Coast,2020,3,31271,297,45896
MCY,SYD,Sunshine,Coast,2020,4,0,0,0
MCY,SYD,Sunshine,Coast,2020,5,0,0,0
MCY,SYD,Sunshine,Coast,2020,6,0,0,0
MCY,SYD,Sunshine,Coast,2020,7,7843,66,11934
MCY,SYD,Sunshine,Coast,2020,8,NA,NA,NA
MCY,SYD,Sunshine,Coast,2020,9,NA,NA,NA
MCY,SYD,Sunshine,Coast,2020,10,NA,NA,NA
MCY,SYD,Sunshine,Coast,2020,11,NA,NA,NA
MCY,SYD,Sunshine,Coast,2020,12,17922,174,28460
MCY,SYD,Sunshine,Coast,2021,1,NA,NA,NA
MCY,SYD,Sunshine,Coast,2021,2,20652,165,26026
MCY,SYD,Sunshine,Coast,2021,3,37786,328,50798
MCY,SYD,Sunshine,Coast,2021,4,56650,424,70605
MCY,SYD,Sunshine,Coast,2021,5,45725,393,65070
MCY,SYD,Sunshine,Coast,2021,6,37691,361,60000
MCY,SYD,Sunshine,Coast,2021,7,1231,66,10724
MCY,SYD,Sunshine,Coast,2021,8,NA,NA,NA
MCY,SYD,Sunshine,Coast,2021,9,NA,NA,NA
MCY,SYD,Sunshine,Coast,2021,10,NA,NA,NA
MCY,SYD,Sunshine,Coast,2021,11,NA,NA,NA
MCY,SYD,Sunshine,Coast,2021,12,23313,276,49552
MCY,SYD,Sunshine,Coast,2022,1,40054,392,69936
MCY,SYD,Sunshine,Coast,2022,2,34721,252,44928
MCY,SYD,Sunshine,Coast,2022,3,47217,380,67164
MCY,SYD,Sunshine,Coast,2022,4,67541,555,101094
MCY,SYD,Sunshine,Coast,2022,5,56098,518,93576
MCY,SYD,Sunshine,Coast,2022,6,56847,452,82926
MCY,SYD,Sunshine,Coast,2022,7,62754,413,76071
MCY,SYD,Sunshine,Coast,2022,8,58411,418,76652
MCY,SYD,Sunshine,Coast,2022,9,64638,429,78310
MCY,SYD,Sunshine,Coast,2022,10,67768,464,84379
MCY,SYD,Sunshine,Coast,2022,11,64044,492,79229
MCY,SYD,Sunshine,Coast,2022,12,64745,545,87419
MCY,SYD,Sunshine,Coast,2023,1,69249,568,92728
MCY,SYD,Sunshine,Coast,2023,2,51408,416,65516
MCY,SYD,Sunshine,Coast,2023,3,61102,464,75272
MCY,SYD,Sunshine,Coast,2023,4,63508,435,79513
MCY,SYD,Sunshine,Coast,2023,5,53526,389,71055
MCY,SYD,Sunshine,Coast,2023,6,55961,408,74724
MCY,SYD,Sunshine,Coast,2023,7,68072,467,85075
MCY,SYD,Sunshine,Coast,2023,8,58091,404,71804
MCY,SYD,Sunshine,Coast,2023,9,65962,426,75925
MCY,SYD,Sunshine,Coast,2023,10,72037,483,86352
MCY,SYD,Sunshine,Coast,2023,11,66639,438,78594
MCY,SYD,Sunshine,Coast,2023,12,71266,487,86968
MCY,SYD,Sunshine,Coast,2024,1,71223,508,91005
MCY,SYD,Sunshine,Coast,2024,2,58761,411,73337
MCY,SYD,Sunshine,Coast,2024,3,64850,440,78871
MCY,SYD,Sunshine,Coast,2024,4,63655,425,76244
MCY,SYD,Sunshine,Coast,2024,5,58033,391,70170
MCY,SYD,Sunshine,Coast,2024,6,54199,354,63849
MCY,SYD,Sunshine,Coast,2024,7,64825,426,76732
MCY,SYD,Sunshine,Coast,2024,8,63441,411,73672
MCY,SYD,Sunshine,Coast,2024,9,63323,407,72877
MCY,SYD,Sunshine,Coast,2024,10,71461,440,78893
MCY,SYD,Sunshine,Coast,2024,11,70958,444,79758
MCY,SYD,Sunshine,Coast,2024,12,73040,481,86494
MCY,SYD,Sunshine,Coast,2025,1,76689,482,87163
MCY,SYD,Sunshine,Coast,2025,2,55996,386,69318
MCY,SYD,Sunshine,Coast,2025,3,58222,403,72932
MCY,SYD,Sunshine,Coast,2025,4,63375,420,75276
MCY,SYD,Sunshine,Coast,2025,5,59943,405,72676
MCY,SYD,Sunshine,Coast,2025,6,59077,404,72977
MCY,SYD,Sunshine,Coast,2025,7,72252,467,84347
MCY,SYD,Sunshine,Coast,2025,8,65918,422,76852
MCY,SYD,Sunshine,Coast,2025,9,69470,436,78960
MEL,MQL,Melbourne,Mildura,2016,1,14534,329,22659
MEL,MQL,Melbourne,Mildura,2016,2,15265,391,25198
MEL,MQL,Melbourne,Mildura,2016,3,18097,412,26793
MEL,MQL,Melbourne,Mildura,2016,4,17887,404,26049
MEL,MQL,Melbourne,Mildura,2016,5,17815,431,27688
MEL,MQL,Melbourne,Mildura,2016,6,16453,409,26854
MEL,MQL,Melbourne,Mildura,2016,7,17644,426,27265
MEL,MQL,Melbourne,Mildura,2016,8,17656,433,28188
MEL,MQL,Melbourne,Mildura,2016,9,17343,423,27326
MEL,MQL,Melbourne,Mildura,2016,10,18407,418,26604
MEL,MQL,Melbourne,Mildura,2016,11,17856,412,26470
MEL,MQL,Melbourne,Mildura,2016,12,16706,386,25870
MEL,MQL,Melbourne,Mildura,2017,1,14548,345,24096
MEL,MQL,Melbourne,Mildura,2017,2,15385,376,25656
MEL,MQL,Melbourne,Mildura,2017,3,19295,433,27510
MEL,MQL,Melbourne,Mildura,2017,4,17496,389,26494
MEL,MQL,Melbourne,Mildura,2017,5,18290,430,29232
MEL,MQL,Melbourne,Mildura,2017,6,16761,415,29043
MEL,MQL,Melbourne,Mildura,2017,7,18249,426,29368
MEL,MQL,Melbourne,Mildura,2017,8,18589,426,29442
MEL,MQL,Melbourne,Mildura,2017,9,17697,415,28782
MEL,MQL,Melbourne,Mildura,2017,10,19651,417,28807
MEL,MQL,Melbourne,Mildura,2017,11,18325,413,29214
MEL,MQL,Melbourne,Mildura,2017,12,17726,379,27264
MEL,MQL,Melbourne,Mildura,2018,1,15662,330,25270
MEL,MQL,Melbourne,Mildura,2018,2,16106,373,26836
MEL,MQL,Melbourne,Mildura,2018,3,20157,404,29189
MEL,MQL,Melbourne,Mildura,2018,4,18697,379,28050
MEL,MQL,Melbourne,Mildura,2018,5,19624,420,30720
MEL,MQL,Melbourne,Mildura,2018,6,18060,381,28382
MEL,MQL,Melbourne,Mildura,2018,7,20047,386,29244
MEL,MQL,Melbourne,Mildura,2018,8,20482,427,30779
MEL,MQL,Melbourne,Mildura,2018,9,19070,401,29287
MEL,MQL,Melbourne,Mildura,2018,10,20256,434,31190
MEL,MQL,Melbourne,Mildura,2018,11,19923,417,29613
MEL,MQL,Melbourne,Mildura,2018,12,18020,363,27560
MEL,MQL,Melbourne,Mildura,2019,1,15778,327,26176
MEL,MQL,Melbourne,Mildura,2019,2,17121,368,27217
MEL,MQL,Melbourne,Mildura,2019,3,20600,416,30052
MEL,MQL,Melbourne,Mildura,2019,4,18459,392,28708
MEL,MQL,Melbourne,Mildura,2019,5,20369,429,30626
MEL,MQL,Melbourne,Mildura,2019,6,18607,389,28734
MEL,MQL,Melbourne,Mildura,2019,7,19942,425,30579
MEL,MQL,Melbourne,Mildura,2019,8,20245,426,30832
MEL,MQL,Melbourne,Mildura,2019,9,20249,407,29387
MEL,MQL,Melbourne,Mildura,2019,10,21067,429,30755
MEL,MQL,Melbourne,Mildura,2019,11,19959,404,28716
MEL,MQL,Melbourne,Mildura,2019,12,18886,371,28242
MEL,MQL,Melbourne,Mildura,2020,1,16266,299,25064
MEL,MQL,Melbourne,Mildura,2020,2,16699,369,27489
MEL,MQL,Melbourne,Mildura,2020,3,12225,342,24962
MEL,MQL,Melbourne,Mildura,2020,4,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,5,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,6,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,7,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,8,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,9,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,10,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,11,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2020,12,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,1,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,2,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,3,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,4,9777,373,16202
MEL,MQL,Melbourne,Mildura,2021,5,9569,378,16276
MEL,MQL,Melbourne,Mildura,2021,6,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,7,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,8,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,9,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,10,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,11,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2021,12,8771,330,14802
MEL,MQL,Melbourne,Mildura,2022,1,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2022,2,NA,NA,NA
MEL,MQL,Melbourne,Mildura,2022,3,12329,395,16883
MEL,MQL,Melbourne,Mildura,2022,4,11439,350,14862
MEL,MQL,Melbourne,Mildura,2022,5,12677,410,17412
MEL,MQL,Melbourne,Mildura,2022,6,12113,397,16874
MEL,MQL,Melbourne,Mildura,2022,7,12315,430,18044
MEL,MQL,Melbourne,Mildura,2022,8,12767,454,19146
MEL,MQL,Melbourne,Mildura,2022,9,12934,432,18134
MEL,MQL,Melbourne,Mildura,2022,10,14428,434,18245
MEL,MQL,Melbourne,Mildura,2022,11,12877,404,16748
MEL,MQL,Melbourne,Mildura,2022,12,11517,369,15459
MEL,MQL,Melbourne,Mildura,2023,1,9385,303,13278
MEL,MQL,Melbourne,Mildura,2023,2,11041,354,14765
MEL,MQL,Melbourne,Mildura,2023,3,14820,461,19547
MEL,MQL,Melbourne,Mildura,2023,4,12098,404,17165
MEL,MQL,Melbourne,Mildura,2023,5,15521,466,22501
MEL,MQL,Melbourne,Mildura,2023,6,13704,434,21123
MEL,MQL,Melbourne,Mildura,2023,7,15143,490,24532
MEL,MQL,Melbourne,Mildura,2023,8,15471,495,23230
MEL,MQL,Melbourne,Mildura,2023,9,15051,432,21093
MEL,MQL,Melbourne,Mildura,2023,10,15575,423,20575
MEL,MQL,Melbourne,Mildura,2023,11,15215,417,20034
MEL,MQL,Melbourne,Mildura,2023,12,13596,393,19058
MEL,MQL,Melbourne,Mildura,2024,1,12585,353,18130
MEL,MQL,Melbourne,Mildura,2024,2,14098,409,19586
MEL,MQL,Melbourne,Mildura,2024,3,16061,409,20037
MEL,MQL,Melbourne,Mildura,2024,4,14927,414,20220
MEL,MQL,Melbourne,Mildura,2024,5,13862,410,17526
MEL,MQL,Melbourne,Mildura,2024,6,12733,388,16520
MEL,MQL,Melbourne,Mildura,2024,7,13204,420,17735
MEL,MQL,Melbourne,Mildura,2024,8,12690,431,18174
MEL,MQL,Melbourne,Mildura,2024,9,12084,414,17452
MEL,MQL,Melbourne,Mildura,2024,10,12831,399,16560
MEL,MQL,Melbourne,Mildura,2024,11,12656,390,16556
MEL,MQL,Melbourne,Mildura,2024,12,12006,376,17824
MEL,MQL,Melbourne,Mildura,2025,1,10853,312,16337
MEL,MQL,Melbourne,Mildura,2025,2,12426,337,17043
MEL,MQL,Melbourne,Mildura,2025,3,14217,363,18783
MEL,MQL,Melbourne,Mildura,2025,4,12641,330,17228
MEL,MQL,Melbourne,Mildura,2025,5,13480,360,18117
MEL,MQL,Melbourne,Mildura,2025,6,11951,329,16570
MEL,MQL,Melbourne,Mildura,2025,7,12613,369,18742
MEL,MQL,Melbourne,Mildura,2025,8,12422,349,17578
MEL,MQL,Melbourne,Mildura,2025,9,12325,345,17371
MEL,NTL,Melbourne,Newcastle,2016,1,37059,254,44985
MEL,NTL,Melbourne,Newcastle,2016,2,32771,232,41118
MEL,NTL,Melbourne,Newcastle,2016,3,36851,264,47044
MEL,NTL,Melbourne,Newcastle,2016,4,33166,226,39597
MEL,NTL,Melbourne,Newcastle,2016,5,36310,266,46843
MEL,NTL,Melbourne,Newcastle,2016,6,33803,268,47284
MEL,NTL,Melbourne,Newcastle,2016,7,39587,296,52118
MEL,NTL,Melbourne,Newcastle,2016,8,36952,276,49246
MEL,NTL,Melbourne,Newcastle,2016,9,40837,287,51300
MEL,NTL,Melbourne,Newcastle,2016,10,43376,294,51845
MEL,NTL,Melbourne,Newcastle,2016,11,38110,244,43549
MEL,NTL,Melbourne,Newcastle,2016,12,40662,295,52474
MEL,NTL,Melbourne,Newcastle,2017,1,44870,323,57616
MEL,NTL,Melbourne,Newcastle,2017,2,32401,229,40800
MEL,NTL,Melbourne,Newcastle,2017,3,37770,265,47364
MEL,NTL,Melbourne,Newcastle,2017,4,42420,302,54044
MEL,NTL,Melbourne,Newcastle,2017,5,36612,281,50208
MEL,NTL,Melbourne,Newcastle,2017,6,35485,270,48156
MEL,NTL,Melbourne,Newcastle,2017,7,39763,292,52035
MEL,NTL,Melbourne,Newcastle,2017,8,34947,276,49124
MEL,NTL,Melbourne,Newcastle,2017,9,41944,286,51063
MEL,NTL,Melbourne,Newcastle,2017,10,45855,302,53860
MEL,NTL,Melbourne,Newcastle,2017,11,41016,264,47046
MEL,NTL,Melbourne,Newcastle,2017,12,42983,288,52044
MEL,NTL,Melbourne,Newcastle,2018,1,44731,296,53596
MEL,NTL,Melbourne,Newcastle,2018,2,34985,223,39722
MEL,NTL,Melbourne,Newcastle,2018,3,41582,267,47600
MEL,NTL,Melbourne,Newcastle,2018,4,43686,298,53057
MEL,NTL,Melbourne,Newcastle,2018,5,39126,287,51390
MEL,NTL,Melbourne,Newcastle,2018,6,37821,271,48497
MEL,NTL,Melbourne,Newcastle,2018,7,42760,299,53574
MEL,NTL,Melbourne,Newcastle,2018,8,38996,276,49656
MEL,NTL,Melbourne,Newcastle,2018,9,40059,277,49661
MEL,NTL,Melbourne,Newcastle,2018,10,44737,294,53372
MEL,NTL,Melbourne,Newcastle,2018,11,40943,264,47448
MEL,NTL,Melbourne,Newcastle,2018,12,40863,274,49494
MEL,NTL,Melbourne,Newcastle,2019,1,45569,304,55063
MEL,NTL,Melbourne,Newcastle,2019,2,34670,224,40537
MEL,NTL,Melbourne,Newcastle,2019,3,40535,258,46886
MEL,NTL,Melbourne,Newcastle,2019,4,43554,294,53381
MEL,NTL,Melbourne,Newcastle,2019,5,37887,258,47051
MEL,NTL,Melbourne,Newcastle,2019,6,37147,272,49094
MEL,NTL,Melbourne,Newcastle,2019,7,41761,283,51025
MEL,NTL,Melbourne,Newcastle,2019,8,36347,230,41692
MEL,NTL,Melbourne,Newcastle,2019,9,39590,258,46952
MEL,NTL,Melbourne,Newcastle,2019,10,44516,283,51296
