origin_city,dest_city,dest_country,n_passengers_in,n_passengers_out,year,month
Sydney,Los Angeles,USA,1636,1782,2021,3
Sydney,Louisville,USA,NA,NA,2021,3
Sydney,Manila,Philippines,70,50,2021,3
Sydney,Medan,Indonesia,31,NA,2021,3
Sydney,Nadi,Fiji,158,92,2021,3
Sydney,Nagoya,Japan,NA,NA,2021,3
Sydney,Nanjing,China,NA,NA,2021,3
Sydney,New Delhi,India,102,591,2021,3
Sydney,New York,USA,NA,NA,2021,3
Sydney,Noumea,New Caledonia,65,91,2021,3
Sydney,Port Moresby,Papua New Guinea,29,3,2021,3
Sydney,San Francisco,USA,617,803,2021,3
Sydney,Santiago,Chile,NA,NA,2021,3
Sydney,Seoul,Korea,183,375,2021,3
Sydney,Shanghai,China,167,828,2021,3
Sydney,Shenzhen,China,NA,NA,2021,3
Sydney,Singapore,Singapore,2153,1673,2021,3
Sydney,Taipei,Taiwan,127,98,2021,3
Sydney,Tokyo,Japan,795,693,2021,3
Sydney,Vancouver,Canada,NA,NA,2021,3
Sydney,Xiamen,China,302,688,2021,3
Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),NA,NA,2021,3
Toowoomba Wellcamp,Singapore,Singapore,NA,0,2021,3
Adelaide,Doha,Qatar,876,254,2021,4
Adelaide,Hong Kong,Hong Kong (SAR),NA,NA,2021,4
Adelaide,Kuala Lumpur,Malaysia,199,10,2021,4
Adelaide,Singapore,Singapore,723,175,2021,4
Brisbane,Auckland,New Zealand,5242,6126,2021,4
Brisbane,Christchurch,New Zealand,1065,1835,2021,4
Brisbane,Doha,Qatar,466,548,2021,4
Brisbane,Dubai,United Arab Emirates,314,514,2021,4
Brisbane,Hong Kong,Hong Kong (SAR),NA,NA,2021,4
Brisbane,Honiara,Solomon Islands,142,104,2021,4
Brisbane,Los Angeles,USA,NA,NA,2021,4
Brisbane,Nadi,Fiji,45,25,2021,4
Brisbane,Nauru,Nauru,120,48,2021,4
Brisbane,Port Moresby,Papua New Guinea,721,167,2021,4
Brisbane,Port Vila,Vanuatu,64,164,2021,4
Brisbane,Queenstown,New Zealand,50,217,2021,4
Brisbane,Singapore,Singapore,1059,967,2021,4
Brisbane,Taipei,Taiwan,56,147,2021,4
Brisbane,Tokyo,Japan,NA,NA,2021,4
Brisbane,Vancouver,Canada,NA,NA,2021,4
Brisbane,Wellington,New Zealand,636,780,2021,4
Cairns,Hong Kong,Hong Kong (SAR),NA,NA,2021,4
Cairns,Singapore,Singapore,NA,0,2021,4
Cairns,Tokyo,Japan,NA,NA,2021,4
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2021,4
Gold Coast,Auckland,New Zealand,1669,2437,2021,4
Gold Coast,Christchurch,New Zealand,128,166,2021,4
Hobart,Auckland,New Zealand,137,183,2021,4
Melbourne,Abu Dhabi,United Arab Emirates,325,398,2021,4
Melbourne,Auckland,New Zealand,5900,7049,2021,4
Melbourne,Bandar Seri Begawan,Brunei,15,13,2021,4
Melbourne,Bangkok,Thailand,NA,NA,2021,4
Melbourne,Chicago,USA,NA,NA,2021,4
Melbourne,Christchurch,New Zealand,1038,1586,2021,4
Melbourne,Cincinnati,USA,NA,NA,2021,4
Melbourne,Colombo,Sri Lanka,96,721,2021,4
Melbourne,Doha,Qatar,577,1011,2021,4
Melbourne,Dubai,United Arab Emirates,292,990,2021,4
Melbourne,Guangzhou,China,81,1425,2021,4
Melbourne,Hanoi,Vietnam,NA,NA,2021,4
Melbourne,Ho Chi Minh City,Vietnam,NA,NA,2021,4
Melbourne,Hong Kong,Hong Kong (SAR),169,NA,2021,4
Melbourne,Honolulu,USA,NA,NA,2021,4
Melbourne,Jakarta,Indonesia,NA,NA,2021,4
Melbourne,Kuala Lumpur,Malaysia,0,0,2021,4
Melbourne,Los Angeles,USA,0,0,2021,4
Melbourne,Manila,Philippines,23,13,2021,4
Melbourne,New York,USA,NA,NA,2021,4
Melbourne,Queenstown,New Zealand,292,535,2021,4
Melbourne,Shanghai,China,NA,NA,2021,4
Melbourne,Singapore,Singapore,632,1350,2021,4
Melbourne,Taipei,Taiwan,16,103,2021,4
Melbourne,Tokyo,Japan,NA,NA,2021,4
Melbourne,Vancouver,Canada,NA,NA,2021,4
Melbourne,Wellington,New Zealand,919,1576,2021,4
Perth,Auckland,New Zealand,957,1326,2021,4
Perth,Doha,Qatar,935,623,2021,4
Perth,Dubai,United Arab Emirates,457,579,2021,4
Perth,Hong Kong,Hong Kong (SAR),166,18,2021,4
Perth,Jakarta,Indonesia,308,217,2021,4
Perth,Kuala Lumpur,Malaysia,121,18,2021,4
Perth,Singapore,Singapore,1625,1119,2021,4
Sydney,Abu Dhabi,United Arab Emirates,734,431,2021,4
Sydney,Anchorage,USA,NA,NA,2021,4
Sydney,Auckland,New Zealand,8305,9700,2021,4
Sydney,Bahrain,Bahrain,NA,NA,2021,4
Sydney,Bangkok,Thailand,155,150,2021,4
Sydney,Chicago,USA,NA,NA,2021,4
Sydney,Chongqing,China,NA,NA,2021,4
Sydney,Christchurch,New Zealand,1063,1794,2021,4
Sydney,Cincinnati,USA,NA,NA,2021,4
Sydney,Colombo,Sri Lanka,259,162,2021,4
Sydney,Dallas,USA,NA,NA,2021,4
Sydney,Doha,Qatar,1360,1224,2021,4
Sydney,Dubai,United Arab Emirates,704,1305,2021,4
Sydney,General Santos,Philippines,NA,NA,2021,4
Sydney,Guangzhou,China,97,930,2021,4
Sydney,Hangzhou,China,143,259,2021,4
Sydney,Hanoi,Vietnam,NA,NA,2021,4
Sydney,Ho Chi Minh City,Vietnam,211,NA,2021,4
Sydney,Hong Kong,Hong Kong (SAR),157,370,2021,4
Sydney,Honolulu,USA,NA,NA,2021,4
Sydney,Jakarta,Indonesia,285,217,2021,4
Sydney,Kuala Lumpur,Malaysia,130,159,2021,4
Sydney,Los Angeles,USA,1707,1647,2021,4
Sydney,Louisville,USA,NA,NA,2021,4
Sydney,Manila,Philippines,35,18,2021,4
Sydney,Nadi,Fiji,264,65,2021,4
Sydney,Nagoya,Japan,NA,NA,2021,4
Sydney,Nanjing,China,NA,NA,2021,4
Sydney,New Delhi,India,257,133,2021,4
Sydney,New York,USA,NA,NA,2021,4
Sydney,Noumea,New Caledonia,77,67,2021,4
Sydney,Port Moresby,Papua New Guinea,97,24,2021,4
Sydney,Queenstown,New Zealand,622,1168,2021,4
Sydney,San Francisco,USA,598,913,2021,4
Sydney,Santiago,Chile,NA,NA,2021,4
Sydney,Seoul,Korea,189,383,2021,4
Sydney,Shanghai,China,124,624,2021,4
Sydney,Shenzhen,China,NA,NA,2021,4
Sydney,Singapore,Singapore,1897,1763,2021,4
Sydney,Taipei,Taiwan,27,53,2021,4
Sydney,Tokyo,Japan,789,888,2021,4
Sydney,Vancouver,Canada,NA,NA,2021,4
Sydney,Wellington,New Zealand,1115,1808,2021,4
Sydney,Xiamen,China,341,748,2021,4
Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),NA,NA,2021,4
Toowoomba Wellcamp,Singapore,Singapore,NA,0,2021,4
Adelaide,Auckland,New Zealand,826,1082,2021,5
Adelaide,Doha,Qatar,1075,191,2021,5
Adelaide,Hong Kong,Hong Kong (SAR),NA,NA,2021,5
Adelaide,Kuala Lumpur,Malaysia,NA,NA,2021,5
Adelaide,Singapore,Singapore,922,191,2021,5
Brisbane,Auckland,New Zealand,13244,12515,2021,5
Brisbane,Christchurch,New Zealand,3725,3675,2021,5
Brisbane,Doha,Qatar,986,527,2021,5
Brisbane,Dubai,United Arab Emirates,562,374,2021,5
Brisbane,Hong Kong,Hong Kong (SAR),NA,NA,2021,5
Brisbane,Honiara,Solomon Islands,104,114,2021,5
Brisbane,Los Angeles,USA,0,NA,2021,5
Brisbane,Manila,Philippines,78,8,2021,5
Brisbane,Nauru,Nauru,66,94,2021,5
Brisbane,Port Moresby,Papua New Guinea,562,392,2021,5
Brisbane,Port Vila,Vanuatu,255,180,2021,5
Brisbane,Queenstown,New Zealand,981,995,2021,5
Brisbane,Singapore,Singapore,2118,1212,2021,5
Brisbane,Taipei,Taiwan,68,102,2021,5
Brisbane,Tokyo,Japan,NA,NA,2021,5
Brisbane,Wellington,New Zealand,2974,2522,2021,5
Cairns,Hong Kong,Hong Kong (SAR),NA,NA,2021,5
Cairns,Singapore,Singapore,NA,0,2021,5
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2021,5
Darwin,New Delhi,India,NA,NA,2021,5
Darwin,Singapore,Singapore,NA,NA,2021,5
Gold Coast,Auckland,New Zealand,6653,6205,2021,5
Gold Coast,Christchurch,New Zealand,807,602,2021,5
Hobart,Auckland,New Zealand,488,562,2021,5
Melbourne,Abu Dhabi,United Arab Emirates,522,316,2021,5
Melbourne,Anchorage,USA,NA,NA,2021,5
Melbourne,Auckland,New Zealand,14822,12430,2021,5
Melbourne,Bandar Seri Begawan,Brunei,14,10,2021,5
Melbourne,Bangkok,Thailand,NA,NA,2021,5
Melbourne,Can Tho,Vietnam,NA,188,2021,5
Melbourne,Chicago,USA,NA,NA,2021,5
Melbourne,Christchurch,New Zealand,3105,3066,2021,5
Melbourne,Cincinnati,USA,NA,NA,2021,5
Melbourne,Colombo,Sri Lanka,225,58,2021,5
Melbourne,Doha,Qatar,845,1055,2021,5
Melbourne,Dubai,United Arab Emirates,262,697,2021,5
Melbourne,Guangzhou,China,83,1277,2021,5
Melbourne,Hanoi,Vietnam,NA,NA,2021,5
Melbourne,Ho Chi Minh City,Vietnam,NA,NA,2021,5
Melbourne,Hong Kong,Hong Kong (SAR),243,164,2021,5
Melbourne,Honolulu,USA,NA,0,2021,5
Melbourne,Jakarta,Indonesia,50,57,2021,5
Melbourne,Kuala Lumpur,Malaysia,38,155,2021,5
Melbourne,Los Angeles,USA,0,0,2021,5
Melbourne,Manila,Philippines,52,32,2021,5
Melbourne,New York,USA,NA,NA,2021,5
Melbourne,Queenstown,New Zealand,1109,864,2021,5
Melbourne,Shanghai,China,NA,NA,2021,5
Melbourne,Singapore,Singapore,1054,1376,2021,5
Melbourne,Taipei,Taiwan,NA,NA,2021,5
Melbourne,Tokyo,Japan,90,NA,2021,5
Melbourne,Vancouver,Canada,NA,NA,2021,5
Melbourne,Wellington,New Zealand,3218,2911,2021,5
Perth,Auckland,New Zealand,3646,3996,2021,5
Perth,Doha,Qatar,478,712,2021,5
Perth,Dubai,United Arab Emirates,219,370,2021,5
Perth,Hong Kong,Hong Kong (SAR),44,78,2021,5
Perth,Jakarta,Indonesia,67,65,2021,5
Perth,Kuala Lumpur,Malaysia,0,0,2021,5
Perth,Singapore,Singapore,997,1207,2021,5
Sydney,Abu Dhabi,United Arab Emirates,818,379,2021,5
Sydney,Anchorage,USA,NA,NA,2021,5
Sydney,Auckland,New Zealand,19462,18981,2021,5
Sydney,Bahrain,Bahrain,NA,NA,2021,5
Sydney,Bandar Seri Begawan,Brunei,NA,NA,2021,5
Sydney,Bangkok,Thailand,107,81,2021,5
Sydney,Can Tho,Vietnam,NA,106,2021,5
Sydney,Chicago,USA,NA,NA,2021,5
Sydney,Chongqing,China,NA,NA,2021,5
Sydney,Christchurch,New Zealand,4532,4221,2021,5
Sydney,Cincinnati,USA,NA,NA,2021,5
Sydney,Colombo,Sri Lanka,218,10,2021,5
Sydney,Dallas,USA,NA,NA,2021,5
Sydney,Doha,Qatar,1348,1235,2021,5
Sydney,Dubai,United Arab Emirates,635,856,2021,5
Sydney,Guangzhou,China,97,1037,2021,5
Sydney,Hangzhou,China,104,315,2021,5
Sydney,Hanoi,Vietnam,NA,NA,2021,5
Sydney,Ho Chi Minh City,Vietnam,241,NA,2021,5
Sydney,Hong Kong,Hong Kong (SAR),402,428,2021,5
Sydney,Honolulu,USA,NA,NA,2021,5
Sydney,Jakarta,Indonesia,188,192,2021,5
Sydney,Kuala Lumpur,Malaysia,69,130,2021,5
Sydney,Los Angeles,USA,1905,2327,2021,5
Sydney,Louisville,USA,NA,NA,2021,5
Sydney,Luzon Island,Philippines,NA,NA,2021,5
Sydney,Manila,Philippines,106,61,2021,5
Sydney,Nadi,Fiji,110,NA,2021,5
Sydney,Nagoya,Japan,NA,NA,2021,5
Sydney,Nanjing,China,NA,NA,2021,5
Sydney,New York,USA,NA,NA,2021,5
Sydney,Noumea,New Caledonia,82,77,2021,5
Sydney,Port Moresby,Papua New Guinea,122,54,2021,5
Sydney,Queenstown,New Zealand,2820,2867,2021,5
Sydney,San Francisco,USA,572,1039,2021,5
Sydney,Santiago,Chile,NA,NA,2021,5
Sydney,Seoul,Korea,161,395,2021,5
Sydney,Shanghai,China,125,590,2021,5
Sydney,Shenzhen,China,NA,NA,2021,5
Sydney,Singapore,Singapore,2196,1828,2021,5
Sydney,Taipei,Taiwan,NA,NA,2021,5
Sydney,Tokyo,Japan,737,694,2021,5
Sydney,Vancouver,Canada,NA,NA,2021,5
Sydney,Wellington,New Zealand,3790,4125,2021,5
Sydney,Xiamen,China,287,680,2021,5
Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),NA,NA,2021,5
Toowoomba Wellcamp,Singapore,Singapore,NA,0,2021,5
Adelaide,Auckland,New Zealand,1272,1232,2021,6
Adelaide,Doha,Qatar,866,189,2021,6
Adelaide,Hong Kong,Hong Kong (SAR),NA,NA,2021,6
Adelaide,Singapore,Singapore,902,221,2021,6
Brisbane,Auckland,New Zealand,14156,12270,2021,6
Brisbane,Christchurch,New Zealand,4249,4203,2021,6
Brisbane,Doha,Qatar,889,670,2021,6
Brisbane,Dubai,United Arab Emirates,453,398,2021,6
Brisbane,Guangzhou,China,NA,NA,2021,6
Brisbane,Hong Kong,Hong Kong (SAR),113,54,2021,6
Brisbane,Honiara,Solomon Islands,87,41,2021,6
Brisbane,Los Angeles,USA,0,0,2021,6
Brisbane,Nadi,Fiji,112,NA,2021,6
Brisbane,Nauru,Nauru,72,60,2021,6
Brisbane,Port Moresby,Papua New Guinea,531,477,2021,6
Brisbane,Port Vila,Vanuatu,255,195,2021,6
Brisbane,Queenstown,New Zealand,1914,2342,2021,6
Brisbane,Singapore,Singapore,2035,1426,2021,6
Brisbane,Taipei,Taiwan,59,45,2021,6
Brisbane,Tokyo,Japan,NA,NA,2021,6
Brisbane,Wellington,New Zealand,3096,2701,2021,6
Cairns,Auckland,New Zealand,283,275,2021,6
Cairns,Hong Kong,Hong Kong (SAR),NA,NA,2021,6
Cairns,Singapore,Singapore,NA,0,2021,6
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2021,6
Darwin,New Delhi,India,NA,NA,2021,6
Darwin,Singapore,Singapore,NA,NA,2021,6
Gold Coast,Auckland,New Zealand,7348,7095,2021,6
Gold Coast,Christchurch,New Zealand,850,641,2021,6
Hobart,Auckland,New Zealand,689,702,2021,6
Melbourne,Abu Dhabi,United Arab Emirates,520,365,2021,6
Melbourne,Auckland,New Zealand,5115,5626,2021,6
Melbourne,Bandar Seri Begawan,Brunei,18,11,2021,6
Melbourne,Bangkok,Thailand,NA,NA,2021,6
Melbourne,Chicago,USA,NA,NA,2021,6
Melbourne,Christchurch,New Zealand,722,1210,2021,6
Melbourne,Cincinnati,USA,NA,NA,2021,6
Melbourne,Colombo,Sri Lanka,164,45,2021,6
Melbourne,Doha,Qatar,786,1302,2021,6
Melbourne,Dubai,United Arab Emirates,391,854,2021,6
Melbourne,Guangzhou,China,106,1438,2021,6
Melbourne,Hanoi,Vietnam,NA,NA,2021,6
Melbourne,Ho Chi Minh City,Vietnam,NA,NA,2021,6
Melbourne,Hong Kong,Hong Kong (SAR),308,344,2021,6
Melbourne,Honolulu,USA,NA,NA,2021,6
Melbourne,Jakarta,Indonesia,29,42,2021,6
Melbourne,Kuala Lumpur,Malaysia,60,55,2021,6
Melbourne,Los Angeles,USA,0,0,2021,6
Melbourne,Manila,Philippines,57,20,2021,6
Melbourne,New York,USA,NA,NA,2021,6
Melbourne,Queenstown,New Zealand,642,902,2021,6
Melbourne,Shanghai,China,NA,NA,2021,6
Melbourne,Singapore,Singapore,1110,1432,2021,6
Melbourne,Taipei,Taiwan,NA,NA,2021,6
Melbourne,Tokyo,Japan,65,NA,2021,6
Melbourne,Vancouver,Canada,NA,NA,2021,6
Melbourne,Wellington,New Zealand,520,856,2021,6
Norfolk Island,Auckland,New Zealand,65,72,2021,6
Perth,Auckland,New Zealand,4851,3919,2021,6
Perth,Doha,Qatar,382,750,2021,6
Perth,Dubai,United Arab Emirates,255,360,2021,6
Perth,Hong Kong,Hong Kong (SAR),83,57,2021,6
Perth,Jakarta,Indonesia,67,87,2021,6
Perth,Kuala Lumpur,Malaysia,0,0,2021,6
Perth,Singapore,Singapore,1249,1275,2021,6
Sydney,Abu Dhabi,United Arab Emirates,846,443,2021,6
Sydney,Anchorage,USA,NA,NA,2021,6
Sydney,Auckland,New Zealand,17356,15574,2021,6
Sydney,Bahrain,Bahrain,NA,NA,2021,6
Sydney,Bandar Seri Begawan,Brunei,NA,NA,2021,6
Sydney,Bangkok,Thailand,148,67,2021,6
Sydney,Chicago,USA,NA,NA,2021,6
Sydney,Chongqing,China,NA,NA,2021,6
Sydney,Christchurch,New Zealand,3486,3689,2021,6
Sydney,Cincinnati,USA,NA,NA,2021,6
Sydney,Colombo,Sri Lanka,236,23,2021,6
Sydney,Dallas,USA,NA,NA,2021,6
Sydney,Doha,Qatar,1415,1717,2021,6
Sydney,Dubai,United Arab Emirates,745,1260,2021,6
Sydney,Guangzhou,China,109,691,2021,6
Sydney,Haikou,China,NA,NA,2021,6
Sydney,Hangzhou,China,104,349,2021,6
Sydney,Hanoi,Vietnam,NA,NA,2021,6
Sydney,Ho Chi Minh City,Vietnam,195,NA,2021,6
Sydney,Hong Kong,Hong Kong (SAR),640,677,2021,6
Sydney,Honolulu,USA,NA,23,2021,6
Sydney,Jakarta,Indonesia,184,260,2021,6
Sydney,Kuala Lumpur,Malaysia,52,79,2021,6
Sydney,Los Angeles,USA,2112,2697,2021,6
Sydney,Louisville,USA,NA,NA,2021,6
Sydney,Manila,Philippines,62,30,2021,6
Sydney,Nadi,Fiji,208,10,2021,6
Sydney,Nagoya,Japan,NA,NA,2021,6
Sydney,New York,USA,NA,NA,2021,6
Sydney,Noumea,New Caledonia,63,100,2021,6
Sydney,Port Moresby,Papua New Guinea,92,37,2021,6
Sydney,Queenstown,New Zealand,3451,3591,2021,6
Sydney,San Francisco,USA,783,1023,2021,6
Sydney,Seoul,Korea,159,376,2021,6
Sydney,Shanghai,China,135,865,2021,6
Sydney,Shenzhen,China,NA,NA,2021,6
Sydney,Singapore,Singapore,2193,2003,2021,6
Sydney,Taipei,Taiwan,NA,NA,2021,6
Sydney,Tokyo,Japan,841,538,2021,6
Sydney,Vancouver,Canada,NA,NA,2021,6
Sydney,Wellington,New Zealand,3793,3694,2021,6
Sydney,Xiamen,China,291,720,2021,6
Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),NA,NA,2021,6
Toowoomba Wellcamp,Singapore,Singapore,NA,0,2021,6
Adelaide,Auckland,New Zealand,1553,1469,2021,7
Adelaide,Doha,Qatar,674,361,2021,7
Adelaide,Hong Kong,Hong Kong (SAR),NA,NA,2021,7
Adelaide,Singapore,Singapore,589,290,2021,7
Brisbane,Auckland,New Zealand,10120,9540,2021,7
Brisbane,Christchurch,New Zealand,2559,3243,2021,7
Brisbane,Doha,Qatar,658,942,2021,7
Brisbane,Dubai,United Arab Emirates,386,731,2021,7
Brisbane,Guangzhou,China,NA,NA,2021,7
Brisbane,Hong Kong,Hong Kong (SAR),102,133,2021,7
Brisbane,Honiara,Solomon Islands,128,6,2021,7
Brisbane,Los Angeles,USA,0,0,2021,7
Brisbane,Nauru,Nauru,NA,NA,2021,7
Brisbane,Port Moresby,Papua New Guinea,523,374,2021,7
Brisbane,Port Vila,Vanuatu,52,NA,2021,7
Brisbane,Queenstown,New Zealand,2685,2300,2021,7
Brisbane,Santiago,Chile,120,10,2021,7
Brisbane,Singapore,Singapore,1642,2104,2021,7
Brisbane,Taipei,Taiwan,131,84,2021,7
Brisbane,Tokyo,Japan,NA,NA,2021,7
Brisbane,Wellington,New Zealand,850,1558,2021,7
Cairns,Auckland,New Zealand,434,550,2021,7
Cairns,Hong Kong,Hong Kong (SAR),NA,NA,2021,7
Cairns,Singapore,Singapore,NA,0,2021,7
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2021,7
Darwin,New Delhi,India,NA,NA,2021,7
Darwin,Shanghai,China,NA,NA,2021,7
Darwin,Singapore,Singapore,NA,NA,2021,7
Gold Coast,Auckland,New Zealand,3366,4840,2021,7
Gold Coast,Christchurch,New Zealand,442,331,2021,7
Gold Coast,Queenstown,New Zealand,397,267,2021,7
Hobart,Auckland,New Zealand,833,886,2021,7
Melbourne,Abu Dhabi,United Arab Emirates,296,600,2021,7
Melbourne,Auckland,New Zealand,11746,10216,2021,7
Melbourne,Bandar Seri Begawan,Brunei,24,13,2021,7
Melbourne,Bangkok,Thailand,NA,NA,2021,7
Melbourne,Chicago,USA,NA,NA,2021,7
Melbourne,Christchurch,New Zealand,2342,2747,2021,7
Melbourne,Cincinnati,USA,NA,NA,2021,7
Melbourne,Colombo,Sri Lanka,230,201,2021,7
Melbourne,Doha,Qatar,405,1811,2021,7
Melbourne,Dubai,United Arab Emirates,337,1338,2021,7
Melbourne,Guangzhou,China,78,1569,2021,7
Melbourne,Hanoi,Vietnam,NA,NA,2021,7
Melbourne,Ho Chi Minh City,Vietnam,NA,NA,2021,7
Melbourne,Hong Kong,Hong Kong (SAR),277,431,2021,7
Melbourne,Honolulu,USA,NA,NA,2021,7
Melbourne,Kuala Lumpur,Malaysia,69,67,2021,7
Melbourne,Los Angeles,USA,0,0,2021,7
Melbourne,Manila,Philippines,55,26,2021,7
Melbourne,New York,USA,NA,NA,2021,7
Melbourne,Queenstown,New Zealand,3417,3637,2021,7
Melbourne,Shanghai,China,NA,NA,2021,7
Melbourne,Singapore,Singapore,969,2009,2021,7
Melbourne,Taipei,Taiwan,55,29,2021,7
Melbourne,Tokyo,Japan,118,NA,2021,7
Melbourne,Vancouver,Canada,NA,NA,2021,7
Melbourne,Wellington,New Zealand,1809,2101,2021,7
Norfolk Island,Auckland,New Zealand,75,79,2021,7
Perth,Auckland,New Zealand,4880,4863,2021,7
Perth,Doha,Qatar,263,900,2021,7
Perth,Dubai,United Arab Emirates,327,605,2021,7
Perth,Hong Kong,Hong Kong (SAR),69,114,2021,7
Perth,Jakarta,Indonesia,54,38,2021,7
Perth,Kuala Lumpur,Malaysia,0,0,2021,7
Perth,Singapore,Singapore,977,1460,2021,7
Sunshine Coast,Auckland,New Zealand,202,310,2021,7
Sydney,Abu Dhabi,United Arab Emirates,608,667,2021,7
Sydney,Anchorage,USA,NA,NA,2021,7
Sydney,Auckland,New Zealand,2892,1235,2021,7
Sydney,Bahrain,Bahrain,NA,NA,2021,7
Sydney,Bangkok,Thailand,129,39,2021,7
Sydney,Chicago,USA,NA,NA,2021,7
Sydney,Chongqing,China,NA,NA,2021,7
Sydney,Christchurch,New Zealand,41,169,2021,7
Sydney,Cincinnati,USA,NA,NA,2021,7
Sydney,Colombo,Sri Lanka,262,61,2021,7
Sydney,Dallas,USA,NA,NA,2021,7
Sydney,Doha,Qatar,943,2049,2021,7
Sydney,Dubai,United Arab Emirates,560,1674,2021,7
Sydney,Guangzhou,China,101,843,2021,7
Sydney,Haikou,China,NA,NA,2021,7
Sydney,Hangzhou,China,101,669,2021,7
Sydney,Hanoi,Vietnam,NA,NA,2021,7
Sydney,Ho Chi Minh City,Vietnam,170,NA,2021,7
Sydney,Hong Kong,Hong Kong (SAR),500,767,2021,7
Sydney,Honolulu,USA,NA,NA,2021,7
Sydney,Jakarta,Indonesia,135,206,2021,7
Sydney,Kuala Lumpur,Malaysia,85,45,2021,7
Sydney,Los Angeles,USA,1583,3141,2021,7
Sydney,Louisville,USA,NA,NA,2021,7
Sydney,Luzon Island,Philippines,NA,NA,2021,7
Sydney,Manila,Philippines,70,36,2021,7
Sydney,Nadi,Fiji,238,108,2021,7
Sydney,Nagoya,Japan,NA,NA,2021,7
Sydney,New York,USA,NA,NA,2021,7
Sydney,Noumea,New Caledonia,75,89,2021,7
Sydney,Port Moresby,Papua New Guinea,74,25,2021,7
Sydney,Port Vila,Vanuatu,162,NA,2021,7
Sydney,Queenstown,New Zealand,261,NA,2021,7
Sydney,San Francisco,USA,575,1082,2021,7
Sydney,Seoul,Korea,211,563,2021,7
Sydney,Shanghai,China,62,864,2021,7
Sydney,Shenzhen,China,NA,NA,2021,7
Sydney,Singapore,Singapore,1623,2838,2021,7
Sydney,Taipei,Taiwan,54,38,2021,7
Sydney,Tokyo,Japan,724,1281,2021,7
Sydney,Vancouver,Canada,NA,55,2021,7
Sydney,Wellington,New Zealand,0,NA,2021,7
Sydney,Xiamen,China,141,1267,2021,7
Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),NA,NA,2021,7
Toowoomba Wellcamp,Singapore,Singapore,0,0,2021,7
Adelaide,Doha,Qatar,522,500,2021,8
Adelaide,Hong Kong,Hong Kong (SAR),NA,NA,2021,8
Adelaide,Singapore,Singapore,541,371,2021,8
Brisbane,Auckland,New Zealand,2229,46,2021,8
Brisbane,Doha,Qatar,647,973,2021,8
Brisbane,Dubai,United Arab Emirates,371,998,2021,8
Brisbane,Hong Kong,Hong Kong (SAR),121,113,2021,8
Brisbane,Honiara,Solomon Islands,86,NA,2021,8
Brisbane,Los Angeles,USA,0,0,2021,8
Brisbane,Manila,Philippines,26,1,2021,8
Brisbane,Medan,Indonesia,31,NA,2021,8
Brisbane,Nadi,Fiji,64,4,2021,8
Brisbane,Nauru,Nauru,NA,25,2021,8
Brisbane,Port Moresby,Papua New Guinea,625,584,2021,8
Brisbane,Port Vila,Vanuatu,23,114,2021,8
Brisbane,Singapore,Singapore,1246,1972,2021,8
Brisbane,Taipei,Taiwan,80,79,2021,8
Brisbane,Tokyo,Japan,NA,NA,2021,8
Cairns,Hong Kong,Hong Kong (SAR),NA,NA,2021,8
Cairns,Singapore,Singapore,NA,0,2021,8
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2021,8
Darwin,New Delhi,India,NA,NA,2021,8
Darwin,Singapore,Singapore,NA,NA,2021,8
Melbourne,Abu Dhabi,United Arab Emirates,297,872,2021,8
Melbourne,Auckland,New Zealand,1478,36,2021,8
Melbourne,Bandar Seri Begawan,Brunei,18,15,2021,8
Melbourne,Bangkok,Thailand,NA,NA,2021,8
Melbourne,Chicago,USA,NA,NA,2021,8
Melbourne,Christchurch,New Zealand,NA,NA,2021,8
Melbourne,Cincinnati,USA,NA,NA,2021,8
Melbourne,Colombo,Sri Lanka,155,201,2021,8
Melbourne,Doha,Qatar,200,1736,2021,8
Melbourne,Dubai,United Arab Emirates,283,1317,2021,8
Melbourne,Guangzhou,China,92,1456,2021,8
Melbourne,Hanoi,Vietnam,NA,NA,2021,8
Melbourne,Ho Chi Minh City,Vietnam,100,NA,2021,8
Melbourne,Hong Kong,Hong Kong (SAR),153,492,2021,8
Melbourne,Honolulu,USA,NA,NA,2021,8
Melbourne,Jakarta,Indonesia,NA,NA,2021,8
Melbourne,Kuala Lumpur,Malaysia,51,69,2021,8
Melbourne,Los Angeles,USA,0,0,2021,8
Melbourne,Manila,Philippines,56,26,2021,8
Melbourne,New York,USA,NA,NA,2021,8
Melbourne,Osaka,Japan,NA,NA,2021,8
Melbourne,Sapporo,Japan,NA,NA,2021,8
Melbourne,Shanghai,China,NA,NA,2021,8
Melbourne,Singapore,Singapore,681,1791,2021,8
Melbourne,Taipei,Taiwan,40,22,2021,8
Melbourne,Tokyo,Japan,77,NA,2021,8
Melbourne,Vancouver,Canada,NA,NA,2021,8
Perth,Auckland,New Zealand,1674,0,2021,8
